COMP,REGIAO,UF,MUNICIPIO,MOTIVO_DESABILITACAO,CNES,NOME_ESTABELECIMENTO,RAZAO_SOCIAL,TP_GESTAO,CO_TIPO_UNIDADE,DS_TIPO_UNIDADE,NATUREZA_JURIDICA,DESC_NATUREZA_JURIDICA,NO_LOGRADOURO,NU_ENDERECO,NO_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_TELEFONE,NO_EMAIL,LEITOS_EXISTENTES,LEITOS_SUS,UTI_TOTAL_EXIST,UTI_TOTAL_SUS,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS
202501,NORDESTE,BA,COARACI,,2603071,HOSPITAL GERAL DE COARACI,MUNICIPIO DE COARACI,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ELIAS LEAL,S/N,,CENTRO,45638000,(73)32411006,hgcoarac@saude.ba.gov.br,50,50,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,SANTO AMARO,,2603284,HOSPITAL NOSSA SENHORA DA NATIVIDADE,SANTA CASA DE MISERICORDIA DE SANTO AMARO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,PRACA DA PURIFICACAO,61,,CENTRO,44200000,,faturamentonatividade@gmail.com,16,16,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,SANTO AMARO,,2603292,HOSPITAL MATERNIDADE DE SANTO AMARO,HOSPITAL MATERNIDADE DE SANTO AMARO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA CONSELHEIRO PARANHOS,69,,CENTRO,44200000,(75) 32412111,adm@hmsantoamaro.com.br,41,34,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CRISOPOLIS,,2620421,HOSPITAL BOM JESUS,MUNICIPIO DE CRISOPOLIS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA LUIS COELHO M CALDAS,S/N,,CENTRO,48480000,(75)34432203,,20,20,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ENTRE RIOS,,2620464,HOSPITAL MUN PRF EDGARD SANTOS,PREFEITURA MUNICIPAL DE ENTRE RIOS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA LAURO DE FREITAS,86,,CENTRO,48180000,(75)3420 3438,smsentrerios-ba@hormail.com,30,30,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ESPLANADA,,2627183,HOSPITAL SAO FRANCISCO E SAO VICENTE,SANTA CASA DE MISERICORDIA DE ESPLANADA,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,AVENIDA SAO FRANCISCO DE ASSIS,318,,CENTRO,48370000,(75)34271523,,74,74,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,IGAPORA,,2627256,HOSPITAL MUNICIPAL JOSE OLINTO CONTRIM FERNANDES,MUNICIPIO DE IGAPORA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,SARGENTO VALNE FAGUNDES,60,,CENTRO,46490000,7734601699,djrocha.ba@hotmail.com,30,30,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,MATA DE SAO JOAO,,2627418,HOSPITAL MUNICIPAL DR EURICO GOULART DE FREITAS,MATA DE SAO JOAO PREFEITURA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA MAURILIO MOREIRA,S/N,PREDIO,CENTRO,48280000,(71)3635-1005,tatiane.reboucas@pmsj.ba.gov.br,40,40,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,OURICANGAS,,2627442,HOSPITAL MUNICIPAL NAIR NOGUEIRA GOMES,FUNDO MUNICIPAL DE SAUDE FUMSAUDE DO MUNICIPIO DE OURICANGAS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,BA 504,S/N,OURICANGAS,BR,48150000,(75)4472168,secsaudeouricangas@gmail.com,15,15,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,VALENTE,,2644681,CLIMEV,CLIMEV CLINICA MEDICA VALENTE LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AV PRESIDENTE COSTA E SILVA,40,,CENTRO,48890000,(75) 2632055,climev@terra.com.br,14,13,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,SERRINHA,,2644711,HOSPITAL SANTANA,SANTA CASA DE MISERICORDIA DE SERRINHA,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,GRACILIANO DE FREITAS,340,,CENTRO,48700000,75 36212088,rebello40@hotmail.com.br,58,43,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,VALENTE,,2644738,CLISF,CLISF CLINICA MEDICA SAGRADA FAMILIA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,PRACA MANOEL NOVAIS,148,,CENTRO,48890000,(75) 32632241,,26,23,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,VITORIA DA CONQUISTA,,2644770,HOSPITAL CRESCENCIO SILVEIRA,BAHIA SECRETARIA DE SAUDE DO ESTADO,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,RUA PROFESSORA ANA ALMEIDA,S/N,,SAO VICENTE,45000110,7734208980,,50,50,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CONCEICAO DO COITE,,2644789,CLIMECC,CLINICA MEDICA DA CRIANCA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,CASTRO ALVES,266,TERREO E 1 ANDAR,CENTRO,48730000,75 32621215,cirino@braucyber.com,51,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CONCEICAO DO COITE,,2644800,CLINICA PROFEMINA,CLINICA PRO FEMINA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,JOAO PAULO FRAGOSO,40,TERREO E 1 ANDAR,CENTRO,48730000,75 32621215,cirino@coiteonline.com.br,17,17,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,BIRITINGA,,2644827,HOSPITAL MUNICIPAL DE BIRITINGA,MUNICIPIO DE BIRITINGA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA PEDRO TEIXEIRA DE BRITO,01,CASA,CENTRO,48780000,(75) 32672364,smsbiritinga@hotmail.com,14,14,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,VARZEA DO POCO,,2644835,HOSPITAL MUNICIPAL RIVORGE GONCALVES LIMA,MUNICIPIO DE VARZEA DO POCO,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,KM O BA 416,S/N,CASA,CENTRO,44715000,(74)6392110,secretariadesaudevp@yahoo.com.,30,30,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CAMACARI,,2647036,HOSPITAL SANTA HELENA,CLINICA SANTA HELENA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,AVENIDA CONCENTRICA,09,,CAMACARI DE DENTRO,42804553,713622 7555,,65,0,10,0,10,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CONCEICAO DO COITE,,2649764,CLINICA SAO JOSE,CLINICA SAO JOSE LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,JOAO PAULO FRAGOSO,03,TERREO,CENTRO,48730000,75 32621129,cirino@coiteonline.com.br,13,8,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ITAPITANGA,,2649985,HOSPITAL MUNICIPAL MARIA ELOY BITENCOURT,MUNICIPIO DE ITAPITANGA,D,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,JARDIM CENTRO SOCIAL,S/N,,CENTRO,45645000,(73)32462198,smsitapitanga@hotmail.com,16,16,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,RETIROLANDIA,,2653125,HOSPITAL MUNICIPAL DE RETIROLANDIA,PREFEITURA MUNICIPAL DE RETIROLANDIA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA 31 DE MARCO,31,,CENTRO,48750000,(75) 981593145,smsretirolandia@outlook.com,24,24,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,INHAMBUPE,,2653230,HOSPITAL ANTONIO CARLOS MAGALHAES,PREFEITURA MUNICIPAL DE INHAMBUPE,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AV ACM,01,,CENTRO,48490000,(75)431 2211,,50,50,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,POJUCA,,2653494,MATERNIDADE MARIA LUIZA DIAS LAUDANO,ASSOCIACAO DE PROTECAO A MATERNIDADE E INFANCIA DE POJUCA,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,AV DURVALTERCIO DA AGUIAR,S/N,,NOVA POJUCA,48120000,(71)36451165,apmip13@gmail.com,53,41,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,RIO REAL,,2653699,HOSPITAL E MATERNIDADE MARIA AMELIA MENEZES SANTOS,FUNDO MUNICIPAL DE SAUDE DE RIO REAL,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA MONSENHOR FLORISVALDO,709,PREDIO,CENTRO,48330000,7534261252,andremagno2013.am@gmail.com,55,55,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,BARREIRAS,,2659069,HOSPITAL MUNICIPAL EURICO DUTRA,MUNICIPIO DE BARREIRAS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA BOA VISTA,S/N,,BARREIRINHAS,47810560,(77) 36114384,dis@barreiras.ba.gov.br,72,64,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,IBIRAPUA,,2659999,HOSPITAL ISAURA CHACARA,MUNICIPIO DE IBIRAPUA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA GOVERNADOR LOMANTO JUNIOR,S/N,,BRASILIA,45940000,(73)2902267,smsibirapua@globomail.com,23,23,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,SERRINHA,,2660091,HOSPITAL GERAL FERREIRA FILHO,HOSPITAL GERAL FERREIRA FILHO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,GETULIO VARGAS,469,,ESTACAO 01,48700000,75 32613204,FERREIRAFILHO469@HOTMAIL.COM,53,45,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,BRUMADO,,2660113,SOMEPE,SOCORRO MEDICO PERMANENTE,M,5,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,RUA MARCOLINO RIZERIO,101,,CENTRO,46100175,(77)34413510,,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,FORMOSA DO RIO PRETO,,2660210,HOSPITAL MUNICIPAL DR ALTINO LEMOS SANTIAGO,MUNICIPIO DE FORMOSA DO RIO PRETO,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,PRACA DR ALTINO LEMOS SANTIAGO,50,,CENTRO,47990000,(77)616 2297,smsformosa@hotmail.com,31,31,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ANGUERA,,2660229,HOSPITAL MUNICIPAL JOSELITO VIEIRA NEVES,MUNICIPIO DE ANGUERA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA FELIPE PEDREIRA BRANDAO,01,,NOVA ANGUERA,44670600,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,IPECAETA,,2660253,HOSPITAL MUNICIPAL ANTONIO RODRIGUES DE OLIVEIRA,MUNICIPIO DE IPECAETA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA FRANCISCO FAGUNDES,S/N,CASA,CENTRO,44680000,(75)36852103,sms.ipecaeta2017@gmail.com,9,9,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,PRADO,,2674513,HOSPITAL MUNICIPAL DO PRADO,MUNICIPIO DE PRADO,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA VALDECK ORNELAS,S/N,PREDIO,SAO SEBASTIAO,45980000,(73)30211174,cpd.prado17@gmail.com,39,39,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ILHEUS,,2706563,HCM,HOSPITAL DE CLINICAS DO MALHADO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA IPANEMA,S/N,,MALHADO,45651618,(73) 3634-1325,hcm1690@hotmail.com,67,62,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,BARRA DO CHOCA,,2722844,HOSPITAL MUNICIPAL DR JOSE MARIA DE MAGALHAES NETO,PREFEITURA MUNICIPAL DE BARRA DO CHOCA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA DEOCLECIANO MONTEIRO,S/N,,CENTRO,45120000,(77) 34361055,smsaudebc@ig.com.br,33,33,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,VITORIA DA CONQUISTA,,2722895,CLINICA CIRURGICA SANTA CLARA,CLINICA CIRURGICA SANTA CLARA LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,OTAVIO SANTOS,237,,CENTRO,45020750,77 4214026,,23,15,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,SENHOR DO BONFIM,,2770512,HOSPITAL MUNICIPAL DOM ANTONIO MONTEIRO,MUNICIPIO DE SENHOR DO BONFIM,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,PRACA DUQUE DE CAXIAS,172,TERREO,CENTRO,48970000,(74)5414121,CORENFHDAM@OUTLOOK.COM,111,93,20,10,10,10,0,0,10,0,0,0,0,0
202501,NORDESTE,BA,BOA VISTA DO TUPIM,,2771268,HOSPITAL GERAL DE BOA VISTA DO TUPIM,MUNICIPIO DE BOA VISTA DO TUPIM,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,LARGO DA SAUDE,S/N,PREDIO,CENTRO,46850000,7533262287,cpdinformatica@yahoo.com.br,14,14,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,OLIVEIRA DOS BREJINHOS,,2771276,HOSPITAL MUNICIPAL DR JOAO CUPERTINO DA SILVA,MUNICIPIO DE OLIVEIRA DOS BREJINHOS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA ENGENHEIRO ANTONIO LEITE DO VALE,S/N,,CENTRO,47530000,7736422195,saudebrejinhos@hotmail.com,20,20,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ADUSTINA,,2771292,UNIDADE MISTA HOSPITALAR MARIA DOS SANTOS ALMEIDA,MUNICIPIO DE ADUSTINA,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,RUA JOAO CORREIA NETO,235,,CENTRO,48435000,(75)34962292,saude.adustina.ba@gmail.com,12,12,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,LAJEDAO,,2771365,UNIDADE MISTA DE SAUDE DE LAJEDAO,MUNICIPIO DE LAJEDAO,D,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,AV CLAUDEMIRO ROCHA PASSOS,S/N,,CENTRO,45950000,(73) 32992373,sms.lajedao@hotmail.com,5,5,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CANDEAL,,2771411,HOSPITAL GERAL AGNALDO TAVARES,PREFEITURA MUNICIPAL DE CANDEAL,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA CORONEL JOAO PAULO,103,,CENTRO,48710000,(75)32352189,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ITABUNA,,2772280,HOSPITAL CALIXTO MIDLEJ FILHO,SANTA CASA DE MISERICORDIA DE ITABUNA,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA ANTONIO MUNIZ,200,,PONTALZINHO,45603023,(73)3214 9100,provedoria@scmi.org.br,179,116,33,23,20,10,0,0,0,0,0,0,13,13
202501,NORDESTE,BA,FEIRA DE SANTANA,,2772620,OFTALMED,OFTALMED INSTITUTO DE OLHOS DE FEIRA DE SANTANA S C LTDA,D,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,LEOLINDA BACELAR LIMA,37,,KALILANDIA,44001240,75 36049191,CADASTRO@ASSEPLAN.CNT.BR,5,5,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,IACU,,2772671,HOSPITAL MUNICIPAL DR VALDIR CALVACANTI MEDRADO,PREFEITURA MUNICIPAL DE IACU,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,TRAVESSA DR RODRIGO DE CASTRO BURGOS,S/N,CASA,CERAMICA,46860000,(75)3325-3030,sms_iacu@yahoo.com.br,45,45,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,AMELIA RODRIGUES,,2799103,HPP DR PEDRO AMERICO DE BRITO,MUNICIPIO DE AMELIA RODRIGUES,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ANGELO CARDOSO,S/N,,CENTRO,44230000,(75) 32422022,saudeameliarodrigues@yahoo.com.br,16,16,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,FEIRA DE SANTANA,,2799278,HOSPITAL INACIA PINTO DOS SANTOS,FUNDACAO HOSPITALAR DE FEIRA DE SANTANA,M,7,HOSPITAL ESPECIALIZADO,1155,HOSPITAL_PÚBLICO,RUA DA BARRA,705,ESTABELECIMENTO,JARDIM CRUZEIRO,44024366,(75)36027100,diretoria.hips@fhfs.ba.gov.br,167,156,9,8,0,0,0,0,9,8,0,0,0,0
202501,NORDESTE,BA,SANTO ANTONIO DE JESUS,,2799286,HOSPITAL MATERNIDADE LUIZ ARGOLO,IRMANDADE DA STA CASA DE MISER DE S ANT DE JESUS,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,LUIZ ARGOLLO,128,,CENTRO,44440002,,,201,166,20,10,20,10,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,WANDERLEY,,2799456,CASA DE SAUDE MUNICIPAL DE WANDERLEY,MUNICIPIO DE WANDERLEY,D,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,AVENIDA SAO VICENTE DE PAULA,S/N,,CENTRO,47940000,77 36261200,secsaudewan@hotmail.com,30,30,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CORACAO DE MARIA,,2799731,HOSPITAL ANGELO MARTINS,OSB ORGANIZACAO SOCIAL DE GESTAO DA BAHIA,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,ARAUJO PINHO,48,TERREO,CENTRO,44250000,75 32238556,,32,32,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,FEIRA DE SANTANA,,2799758,HOSPITAL GERAL CLERISTON ANDRADE,BAHIA SECRETARIA DE SAUDE DO ESTADO,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,AV EDUARDO FROES DA MOTA,S/N,,35 BI,44094000,(75) 36023300,hgca.dirgeral@saude.ba.gov.br,351,331,91,71,78,58,8,8,5,5,0,0,0,0
202501,NORDESTE,BA,BAIXA GRANDE,,2799766,HOSPITAL MATERNIDADE MILTON PAMPONET RIBEIRO,MUNICIPIO DE BAIXA GRANDE,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA DR CLAUDIONOR OLIVEIRA,1,,CENTRO,44620000,(74) 32581316,secsaude_baixagrande@yahoo.com.br,43,43,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ITAPICURU,,2799782,HOSPITAL MUNICIPAL RIBEIRO CRUZ,MUNICIPIO DE ITAPICURU,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AV THOMAZ FERBONIO DA ROCHA KM 42,S/N,PREDIO,LAGOA REDONDA ZONA,48475000,(75)34624017,hospitalrcruz@pop.com.br,48,48,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,RIBEIRA DO POMBAL,,2799790,HOSPITAL GERAL SANTA TEREZA,BAHIA SECRETARIA DE SAUDE DO ESTADO,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,R SALUSTIANO GUERRA RIBEIRA DO POMBAL RIBEIRA DO P,338,,CENTRO,48400000,(75) 32765100,faturamentohgst.sesab@gmail.com,110,100,14,10,10,10,0,0,4,0,0,0,0,0
202501,NORDESTE,BA,SANTA MARIA DA VITORIA,,2799804,HOSPITAL MUNICIPAL DR JOSE BORBA,MUNICIPIO DE SANTA MARIA DA VITORIA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AV ROBERTO SANTOS,S/N,PREDIO,SAMBAIBA,47640000,7734838925/8926,hmjb.samavi@gmail.com,51,51,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CIPO,,2799812,HOSPITAL MUNICIPAL DE CIPO,PREFEITURA MUNICIPAL DE CIPO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA CASTRO ALVES,S/N,PREDIO,CENTRO,48450000,75982557453,secsaudecipo@gmail.com,30,30,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ANTAS,,2799820,HOSPITAL NOSSA SENHORA DE LOURDES,SANTA CASA SEM FRONTEIRAS,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,DO CLUBE,S/N,PREDIO,CENTRO,48420000,75 32771147,administrador@hgnsl.com.br,50,50,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CAMPO FORMOSO,,2799839,HOSPITAL SAO FRANCISCO,UNIAO HOSPITALAR SAO FRANCISCO,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,PRACA FREI LINO GRAFLAGE,258,BLOCOS,CENTRO,44790000,(74)3645 1217,uhsf@uhsf.com.br,115,83,12,10,12,10,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ANTAS,,2799847,HOSPITAL SANTA MARIA,ASSOCIACAO COMUNITARIA E BENEFICIENTE DE ANTAS,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,DR JUAREZ GUERRA,18,,CENTRO,48420000,75 32771163,hospitalsm1@yahoo.com.br,80,80,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,BARRA DA ESTIVA,,2799855,HOSPITAL SUSY ZANFRETTA,ASSOCIACAO FILHAS DE SAO CAMILO,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA PADRE GASPAR BERTONI,51,CASA,CENTRO,46650000,(77)34501120,,65,46,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,ANTONIO GONCALVES,,2799944,UNIDADE DE SAUDE MAE JULIA,MUNICIPIO DE ANTONIO GONCALVES,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,RUA ANTONIO ANGELO GRANJERO,33,TERREO,ALTO DA BOA VISTA,44780000,(74)35472713,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,LAURO DE FREITAS,,2799987,ORTRA,ORTRA SERVICOS MEDICOS ESPECIALIZADOS S S LTDA,M,21,PRONTO SOCORRO ESPECIALIZADO,2062,HOSPITAL_PRIVADO,PRACA MARTINIANO MAIA,46,,CENTRO,42702720,3378-8450/35353090,ortra_finan@hotmail.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,UNA,,2800527,HOSPITAL MUNICIPAL FREI SILVERIO,MUNICIPIO DE UNA,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA MORRO GRANDE,S/N,,CENTRO,45690000,73-32362247,saude@una.ba.gov.br,47,47,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CORIBE,,2801558,HOSPITAL MUNICIPAL ANTONIO JOAQUIM LOPES,FUNDO MUNICIPAL DE SAUDE CORIBE,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA DR CLERISTON ANDRADE,S/N,PREDIO,CENTRO,47690000,(77)4802207,coribesaude@ig.com.br,43,43,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CONDEUBA,,2801566,HOSPITAL MUNICIPAL DR JOSE CARDOSO DOS APOSTOLOS,MUNICIPIO DE CONDEUBA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,PRACA ALCIDES CORDEIRO,S/N,,SAO FRANCISCO,46200000,7734452788,smscondeuba@gmail.com,17,17,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,CORRENTINA,,2801574,HOSPITAL MUNICIPAL DR LAURO JOAQUIM DE ARAUJO,MUNICIPIO DE CORRENTINA,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AV TANCREDO NEVES,S/N,,COLINA AZUL,47650000,7734882091,sms.correntina2017@gmail.com,36,36,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,JABORANDI,,2801582,HOSPITAL MUNICIPAL HERMENEGILDO DIAS DA SILVA,MUNICIPIO DE JABORANDI,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ALTO DO CRUZEIRO,10,,CENTRO,47655000,(77)6832160,smsjaborandi@hotmail.com,31,31,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,BREJOES,,2801590,HOSPITAL MUNICIPAL JOANA CAJAIBA DE ANDRADE,MUNICIPIO DE BREJOES,D,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,TRAVESSA MILTON GALVAO,S/N,PREDIO,CENTRO,45325000,7536542260,cpdbrejoes@gmail.com,19,19,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,SAO MIGUEL DAS MATAS,,2801779,HOSPITAL ADEMARIO VILAS BOAS,INSTITUTO NACIONAL DE FOMENTO A MODERNIZACAO DA GESTAO PUBLI,D,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,PRACA ADEMARIO VILAS BOAS,01,,CENTRO,44580000,(75)988421405,uniplangerenciamentoadm@gmail.com,29,29,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,MORRO DO CHAPEU,,2801906,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,SOCIEDADE SAO VICENTE DE PAULO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA 02 DE JULHO,192,PAVILHAO,CENTRO,44850000,(74) 36532110,sociedadevicentinamc@hotmail.com,58,58,0,0,0,0,0,0,0,0,0,0,0,0
202501,NORDESTE,BA,SERRINHA,,2801914,HOSPITAL MUNICIPAL DE SERRINHA,SERRINHA PREFEITURA GABINETE PREFEITO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RODOVIA BA 409 KM 01,S/N,,BA SERRINHA COITE,48700000,(75)32612224,,57,49,0,0,0,0,0,0,0,0,0,0,0,0
